step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,aml_flag
370,TRANSFER,811459.21,C911097587,811459.21,0.0,C1529329683,0.0,0.0,1,0,Dormant Activity
140,TRANSFER,98918.12,C1764838564,98918.12,0.0,C908334947,0.0,0.0,1,0,Dormant Activity
40,PAYMENT,6700.46,C1839521473,0.0,0.0,M971937932,0.0,0.0,0,0,Dormant Activity
330,CASH_OUT,41120.83,C244201303,0.0,0.0,C137897500,121036.21,162157.04,0,0,Dormant Activity
415,TRANSFER,3242183.64,C503443667,3242183.64,0.0,C1319935848,0.0,0.0,1,0,Layering
380,CASH_OUT,109185.69,C500327400,31486.0,0.0,C447478874,314461.12,423646.81,0,0,Dormant Activity
720,CASH_OUT,40075.02,C1765193112,40075.02,0.0,C153506501,0.0,40075.02,1,0,Dormant Activity
269,TRANSFER,10000000.0,C1014298205,13042111.54,3042111.54,C668046170,0.0,0.0,1,0,Layering
657,TRANSFER,1619313.55,C1249125999,1619313.55,0.0,C435845039,0.0,0.0,1,0,Layering
486,TRANSFER,4505012.56,C1899244815,4505012.56,0.0,C1848485369,0.0,0.0,1,0,Layering
130,CASH_OUT,135916.11,C1386494729,60199.48,0.0,C2036325431,147316.44,283232.55,0,0,Dormant Activity
733,TRANSFER,1548376.44,C1119842359,1548376.44,0.0,C826187044,0.0,0.0,1,0,Layering
180,TRANSFER,173309.11,C1060408548,173309.11,0.0,C1602479999,0.0,0.0,1,0,Dormant Activity
550,CASH_OUT,1613281.82,C1712762290,1613281.82,0.0,C382134181,2312268.26,3925550.08,1,0,Dormant Activity
10,TRANSFER,503405.88,C1446009472,503405.88,0.0,C2010733400,0.0,0.0,1,0,Dormant Activity
40,CASH_OUT,37620.93,C1886537362,237833.0,200212.07,C388387760,0.0,37620.93,0,0,Dormant Activity
481,TRANSFER,1710180.37,C2136325294,1710180.37,0.0,C1970232075,0.0,0.0,1,0,Layering
160,CASH_OUT,314974.91,C1585114840,947.0,0.0,C1539822991,627500.37,1321961.66,0,0,Dormant Activity
340,TRANSFER,4896179.38,C1482401390,4896179.38,0.0,C1010534882,0.0,0.0,1,0,Layering
514,TRANSFER,10000000.0,C642807002,15912204.0,5912204.0,C177097272,0.0,0.0,1,0,Layering
190,CASH_IN,23023.11,C1224269094,9641072.32,9664095.44,C806541840,189328.28,166305.17,0,0,Dormant Activity
403,TRANSFER,2178303.49,C128992115,2178303.49,0.0,C1283463094,0.0,0.0,1,0,Layering
181,TRANSFER,1644749.94,C744563060,1644749.94,0.0,C300922639,0.0,0.0,1,0,Layering
211,TRANSFER,5689516.13,C532793923,5689516.13,0.0,C5325998,0.0,0.0,1,0,Layering
380,CASH_OUT,294213.96,C791007733,0.0,0.0,C1105913844,6584093.56,6878307.53,0,0,Dormant Activity
58,TRANSFER,6501303.14,C2083819202,6501303.14,0.0,C1581398768,0.0,0.0,1,0,Layering
270,TRANSFER,134623.95,C1664606481,134623.95,0.0,C1000039615,0.0,0.0,1,0,Dormant Activity
150,CASH_OUT,163852.19,C1364188509,163852.19,0.0,C1652775924,548967.17,712819.36,1,0,Dormant Activity
578,TRANSFER,4961014.03,C740943100,4961014.03,0.0,C1093087411,0.0,0.0,1,0,Layering
260,CASH_OUT,8332002.94,C17870584,8332002.94,0.0,C705444596,208741.01,8540743.95,1,0,Dormant Activity
180,PAYMENT,20980.95,C499051687,232.0,0.0,M1964765965,0.0,0.0,0,0,Dormant Activity
140,CASH_OUT,124671.05,C533402594,2910.0,0.0,C137790162,275040.43,399711.48,0,0,Dormant Activity
140,TRANSFER,360042.92,C1725338049,112140.0,0.0,C2127862399,7012782.52,7372825.44,0,0,Dormant Activity
421,TRANSFER,5455965.86,C529879129,5455965.86,0.0,C423625625,0.0,0.0,1,0,Layering
270,CASH_OUT,79712.37,C520405565,79712.37,0.0,C290202639,1193902.33,1273614.71,1,0,Dormant Activity
664,TRANSFER,7807640.17,C843174735,7807640.17,0.0,C1348278201,0.0,0.0,1,0,Layering
590,PAYMENT,15148.21,C1203791344,0.0,0.0,M1506737086,0.0,0.0,0,0,Dormant Activity
442,TRANSFER,2758096.0,C1294538821,2758096.0,0.0,C651427607,0.0,0.0,1,0,Layering
280,CASH_IN,72213.67,C970967773,21500.0,93713.67,C324287324,1606133.33,1533919.67,0,0,Dormant Activity
722,TRANSFER,3071270.72,C27765734,3071270.72,0.0,C728538990,0.0,0.0,1,0,Layering
500,TRANSFER,930970.44,C676595441,930970.44,0.0,C1168246841,0.0,0.0,1,0,Dormant Activity
330,TRANSFER,9198459.96,C1938563375,9198459.96,0.0,C1187100670,0.0,0.0,1,0,Layering
600,TRANSFER,7363709.23,C551820728,7363709.23,0.0,C2069632802,0.0,0.0,1,0,Layering
586,TRANSFER,2581549.92,C1168747121,2581549.92,0.0,C1191561711,0.0,0.0,1,0,Layering
140,CASH_OUT,142589.84,C2120606040,0.0,0.0,C834741793,2058362.32,2200952.16,0,0,Dormant Activity
305,TRANSFER,1309602.55,C597569560,1309602.55,0.0,C992060684,0.0,0.0,1,0,Layering
554,TRANSFER,1025082.07,C54370277,1025082.07,0.0,C108260141,0.0,0.0,1,0,Layering
396,TRANSFER,1187193.02,C187293534,0.0,0.0,C2090328579,1314359.5,2501552.52,0,0,Layering
164,TRANSFER,1191399.72,C138035077,1191399.72,0.0,C550830618,0.0,0.0,1,0,Layering
702,TRANSFER,10000000.0,C229313332,23171085.59,13171085.59,C766725973,0.0,0.0,1,0,Layering
540,CASH_OUT,155666.02,C1407937328,30989.0,0.0,C1170913393,196782.59,352448.62,0,0,Dormant Activity
690,CASH_IN,16380.24,C192927942,5290123.15,5306503.39,C1294728430,158309.39,141929.15,0,0,Dormant Activity
470,CASH_OUT,864994.24,C676427076,864994.24,0.0,C1523524779,266074.0,1028020.38,1,0,Dormant Activity
329,TRANSFER,3551022.86,C156594551,3551022.86,0.0,C672862177,0.0,0.0,1,0,Layering
355,TRANSFER,5338162.8,C622353866,5338162.8,0.0,C955190047,0.0,0.0,1,0,Layering
297,TRANSFER,5591647.96,C1237857283,5591647.96,0.0,C578388393,0.0,0.0,1,0,Layering
406,TRANSFER,2426076.89,C64180102,2426076.89,0.0,C902434449,0.0,0.0,1,0,Layering
208,TRANSFER,3864609.52,C1437293424,3864609.52,0.0,C210615466,0.0,0.0,1,0,Layering
10,CASH_OUT,42139.97,C286368516,0.0,0.0,C801965910,384299.17,654181.12,0,0,Dormant Activity
140,CASH_IN,101289.51,C582057178,7241418.22,7342707.73,C275212825,382685.15,281395.65,0,0,Dormant Activity
498,TRANSFER,9593838.63,C1050497545,9593838.63,0.0,C457890781,0.0,0.0,1,0,Layering
491,TRANSFER,1381513.27,C946427395,1381513.27,0.0,C922180689,0.0,0.0,1,0,Layering
230,PAYMENT,1188.95,C109846666,0.0,0.0,M1994337481,0.0,0.0,0,0,Dormant Activity
188,TRANSFER,1126780.92,C1142802796,0.0,0.0,C957582542,6134256.33,7261037.25,0,0,Layering
63,TRANSFER,1693962.01,C279016627,1693962.01,0.0,C234112724,0.0,0.0,1,0,Layering
380,CASH_OUT,43266.06,C2002357372,31650.0,0.0,C195493048,7349.31,50615.37,0,0,Dormant Activity
560,CASH_OUT,357882.83,C151669603,357882.83,0.0,C1152228208,901329.73,1259212.55,1,0,Dormant Activity
30,CASH_OUT,122235.11,C356571967,122235.11,0.0,C1905066109,0.0,122235.11,1,0,Dormant Activity
134,TRANSFER,1525742.02,C311903293,1525742.02,0.0,C974621415,0.0,0.0,1,0,Layering
743,TRANSFER,1258818.82,C1531301470,1258818.82,0.0,C1470998563,0.0,0.0,1,0,Layering
100,TRANSFER,1422963.14,C626697086,1422963.14,0.0,C95194783,0.0,0.0,1,0,Layering
140,CASH_IN,9586.25,C1609386438,11399.0,20985.25,C269581701,0.0,0.0,0,0,Dormant Activity
310,TRANSFER,1085637.56,C575768328,1085637.56,0.0,C1581687599,0.0,0.0,1,0,Layering
310,CASH_OUT,1085637.56,C1409592985,1085637.56,0.0,C1064567159,0.0,1085637.56,1,0,Dormant Activity
447,TRANSFER,3339489.46,C1632929877,3339489.46,0.0,C2080860593,0.0,0.0,1,0,Layering
230,CASH_IN,1230.5,C1067587265,20208.0,21438.5,C870715505,0.0,0.0,0,0,Dormant Activity
213,TRANSFER,1123639.01,C1889530016,1123639.01,0.0,C1183190290,0.0,0.0,1,0,Layering
396,TRANSFER,1191416.61,C181280746,0.0,0.0,C1771229294,10068707.88,11260124.49,0,0,Layering
140,PAYMENT,21445.83,C914995232,14161.0,0.0,M1687221570,0.0,0.0,0,0,Dormant Activity
120,CASH_OUT,377919.58,C1005458940,377919.58,0.0,C1404789740,617276.1,995195.68,1,0,Dormant Activity
198,TRANSFER,7620549.14,C1407135183,7620549.14,0.0,C1128587638,0.0,0.0,1,0,Layering
180,CASH_OUT,382546.97,C479972076,29384.0,0.0,C2097764622,175217.04,557764.01,0,0,Dormant Activity
466,TRANSFER,4364760.42,C1197632627,4364760.42,0.0,C736141903,0.0,0.0,1,0,Layering
460,CASH_OUT,998086.61,C175000067,998086.61,0.0,C1507172682,440777.77,1438864.38,1,0,Dormant Activity
450,TRANSFER,10000000.0,C524119157,19228514.1,9228514.1,C1979637041,0.0,0.0,1,0,Layering
454,TRANSFER,1172700.63,C545398254,1172700.63,0.0,C657638073,0.0,0.0,1,0,Layering
690,CASH_OUT,3887853.15,C594531860,3887853.15,0.0,C1303439903,3977835.62,7865688.77,1,0,Dormant Activity
20,CASH_IN,57695.19,C1926206470,2070270.46,2127965.65,C1555772800,264768.35,62432.22,0,0,Dormant Activity
387,TRANSFER,4892193.09,C908544136,4892193.09,4892193.09,C891140444,0.0,0.0,1,1,Layering
280,CASH_IN,136089.31,C672226124,16820.0,152909.31,C10214198,0.0,0.0,0,0,Dormant Activity
300,TRANSFER,794421.26,C1070321,794421.26,0.0,C1781279814,0.0,0.0,1,0,Dormant Activity
461,TRANSFER,1028284.82,C469537628,1028284.82,0.0,C161770106,0.0,0.0,1,0,Layering
250,TRANSFER,3219457.33,C1632420504,56005.0,0.0,C1232972893,2190296.95,5409754.28,0,0,Layering
586,TRANSFER,10000000.0,C1936484732,20353874.22,10353874.22,C1554273675,0.0,0.0,1,0,Layering
722,TRANSFER,1158396.74,C2062360147,1158396.74,0.0,C1873402307,0.0,0.0,1,0,Layering
140,PAYMENT,36511.51,C198599696,0.0,0.0,M1747867696,0.0,0.0,0,0,Dormant Activity
160,CASH_OUT,11385.0,C2015463710,11385.0,0.0,C1729789302,4664368.68,4675753.68,1,0,Dormant Activity
250,CASH_OUT,113278.04,C1532848861,21372.0,0.0,C1268359000,0.0,113278.04,0,0,Dormant Activity
140,CASH_IN,142591.95,C629241039,3180.0,145771.95,C1396265973,556514.03,413922.08,0,0,Dormant Activity
160,TRANSFER,256705.68,C962450896,256705.68,0.0,C344604572,0.0,0.0,1,0,Dormant Activity
460,CASH_OUT,440962.56,C719693497,440962.56,0.0,C1184164392,1196175.58,1637138.14,1,0,Dormant Activity
160,CASH_OUT,181188.17,C865045406,0.0,0.0,C1456092483,1639419.24,1820607.41,0,0,Dormant Activity
190,PAYMENT,13401.67,C473096224,5112.0,0.0,M1162601608,0.0,0.0,0,0,Dormant Activity
421,TRANSFER,10000000.0,C2074382913,15455965.86,5455965.86,C48227187,0.0,0.0,1,0,Layering
258,TRANSFER,2684142.41,C1988413338,2684142.41,0.0,C627945196,0.0,0.0,1,0,Layering
360,PAYMENT,6202.78,C1492608205,0.0,0.0,M871535539,0.0,0.0,0,0,Dormant Activity
621,TRANSFER,2060748.45,C1129518026,2060748.45,0.0,C1288050386,0.0,0.0,1,0,Layering
514,TRANSFER,3551771.18,C1210787759,3551771.18,0.0,C149454749,0.0,0.0,1,0,Layering
330,CASH_OUT,135346.39,C1575840109,191.0,0.0,C679420681,0.0,135346.39,0,0,Dormant Activity
10,PAYMENT,6714.78,C1297453233,0.0,0.0,M1894829701,0.0,0.0,0,0,Dormant Activity
107,TRANSFER,1299860.86,C1480088933,1299860.86,0.0,C279309247,0.0,0.0,1,0,Layering
559,TRANSFER,2517188.06,C1780110867,2517188.06,0.0,C778584295,0.0,0.0,1,0,Layering
680,CASH_OUT,227668.22,C838079737,227668.22,0.0,C971866524,53722.04,281390.26,1,0,Dormant Activity
130,CASH_OUT,421584.56,C1357624428,184248.69,0.0,C665169174,781918.36,1203502.92,0,0,Dormant Activity
93,TRANSFER,3723738.06,C1553979696,3723738.06,0.0,C537828065,0.0,0.0,1,0,Layering
350,CASH_OUT,60692.95,C765741024,0.0,0.0,C653726268,285702.52,346395.47,0,0,Dormant Activity
621,TRANSFER,6961359.11,C1508375494,6961359.11,0.0,C1926498951,0.0,0.0,1,0,Layering
163,TRANSFER,1153200.73,C239172527,1153200.73,0.0,C237111341,0.0,0.0,1,0,Layering
450,CASH_OUT,146061.11,C1961860165,146061.11,0.0,C91534435,37501.29,183562.4,1,0,Dormant Activity
160,CASH_OUT,1697093.54,C657858673,1697093.54,0.0,C1591408637,248234.32,1945327.86,1,0,Dormant Activity
380,CASH_OUT,161665.31,C178998027,0.0,0.0,C409830534,486893.05,648558.36,0,0,Dormant Activity
570,CASH_OUT,9274.56,C1615186994,9274.56,0.0,C204813389,0.0,9274.56,1,0,Dormant Activity
230,TRANSFER,114765.51,C380790895,105.0,0.0,C469985115,719594.94,834360.46,0,0,Dormant Activity
400,CASH_OUT,5096946.74,C417066150,5096946.74,0.0,C408849314,10804.71,5107751.46,1,0,Dormant Activity
149,TRANSFER,5477272.72,C1058610480,5477272.72,0.0,C532968715,0.0,0.0,1,0,Layering
370,PAYMENT,4469.48,C1042900540,0.0,0.0,M1152919252,0.0,0.0,0,0,Dormant Activity
80,CASH_OUT,173782.59,C2085532500,173782.59,0.0,C1628486398,3272453.63,3446236.22,1,0,Dormant Activity
20,PAYMENT,4466.85,C606523389,1722.1,0.0,M552931253,0.0,0.0,0,0,Dormant Activity
40,CASH_OUT,7887.75,C418271713,7887.75,0.0,C795853330,0.0,7887.75,1,0,Dormant Activity
741,TRANSFER,10000000.0,C780743034,45674547.89,35674547.89,C491519946,0.0,0.0,1,0,Layering
160,CASH_OUT,309614.18,C771900292,0.0,0.0,C413549068,1073524.82,1383138.99,0,0,Dormant Activity
118,TRANSFER,1812161.42,C1720181306,1812161.42,0.0,C498618435,0.0,0.0,1,0,Layering
736,TRANSFER,10000000.0,C412961249,11314660.84,1314660.84,C253674970,0.0,0.0,1,0,Layering
305,TRANSFER,1901476.77,C2107779641,493408.0,0.0,C950980214,1574271.84,3475748.61,0,0,Layering
530,TRANSFER,19576.96,C1798813609,19576.96,0.0,C488265159,0.0,0.0,1,0,Dormant Activity
123,TRANSFER,6351930.74,C270791126,6351930.74,0.0,C1396625273,0.0,0.0,1,0,Layering
350,TRANSFER,2728625.68,C2079148298,2728625.68,0.0,C807091049,0.0,0.0,1,0,Layering
130,TRANSFER,1112045.93,C1252501111,0.0,0.0,C912277328,1416061.98,2528107.9,0,0,Layering
389,TRANSFER,1159831.33,C1369232913,1159831.33,0.0,C753294247,0.0,0.0,1,0,Layering
740,CASH_OUT,1755647.81,C1724432558,1755647.81,0.0,C22170584,2930014.23,4685662.04,1,0,Dormant Activity
460,CASH_OUT,414095.91,C593887896,414095.91,0.0,C434667197,0.0,414095.91,1,0,Dormant Activity
600,TRANSFER,983417.49,C733742491,983417.49,0.0,C1126082523,0.0,0.0,1,0,Dormant Activity
170,TRANSFER,871893.15,C139567724,871893.15,0.0,C2000039513,0.0,0.0,1,0,Dormant Activity
270,TRANSFER,79712.37,C1646350355,79712.37,0.0,C701219396,0.0,0.0,1,0,Dormant Activity
511,TRANSFER,1367070.94,C507368494,1367070.94,0.0,C1527314462,0.0,0.0,1,0,Layering
160,CASH_IN,45103.65,C284889185,11220667.98,11265771.62,C1473756036,64694.79,19591.15,0,0,Dormant Activity
297,TRANSFER,31479113.67,C129944225,0.0,0.0,C44870833,44341934.85,75821048.52,0,0,Layering
208,TRANSFER,1128579.71,C1962368245,1128579.71,0.0,C715458318,0.0,0.0,1,0,Layering
400,TRANSFER,1604990.9,C348597707,0.0,0.0,C165753282,3017624.0,4622614.9,0,0,Layering
210,CASH_IN,111584.6,C1685388443,3465722.02,3577306.62,C275108098,2584843.56,2473258.96,0,0,Dormant Activity
460,CASH_OUT,58058.98,C625520344,58058.98,0.0,C1699367271,822974.58,881033.56,1,0,Dormant Activity
370,PAYMENT,3178.33,C811603478,0.0,0.0,M882356274,0.0,0.0,0,0,Dormant Activity
140,CASH_IN,83208.74,C249660509,4800673.73,4883882.47,C586219321,1355697.41,1272488.67,0,0,Dormant Activity
390,TRANSFER,208868.36,C2032939648,208868.36,0.0,C576448483,0.0,0.0,1,0,Dormant Activity
554,TRANSFER,10000000.0,C357910633,33576297.1,23576297.1,C810398969,0.0,0.0,1,0,Layering
208,TRANSFER,4815187.09,C2041567241,4815187.09,0.0,C2093303821,0.0,0.0,1,0,Layering
303,TRANSFER,1133316.49,C265116686,0.0,0.0,C1305087680,1747207.16,2880523.65,0,0,Layering
180,CASH_OUT,170022.92,C607583342,20479.0,0.0,C1363796342,34588.58,204611.49,0,0,Dormant Activity
380,TRANSFER,259820.39,C160893459,259820.39,0.0,C1231260699,0.0,0.0,1,0,Dormant Activity
59,TRANSFER,3904257.51,C1648039979,3904257.51,0.0,C1502171587,0.0,0.0,1,0,Layering
250,PAYMENT,32562.57,C1397969346,100578.0,68015.43,M2140308055,0.0,0.0,0,0,Dormant Activity
66,TRANSFER,3444943.59,C1900819473,3444943.59,0.0,C526266879,0.0,0.0,1,0,Layering
590,TRANSFER,498183.25,C2137896854,498183.25,0.0,C857500368,0.0,0.0,1,0,Dormant Activity
734,TRANSFER,10000000.0,C1891630790,11810044.85,1810044.85,C2124431731,0.0,0.0,1,0,Layering
717,TRANSFER,2624422.62,C637096336,2624422.62,0.0,C1127132914,0.0,0.0,1,0,Layering
133,TRANSFER,1625161.14,C1905243048,835303.0,0.0,C1776166161,799023.75,2424184.9,0,0,Layering
130,PAYMENT,50647.07,C1169820306,12869.0,0.0,M1196147081,0.0,0.0,0,0,Dormant Activity
411,TRANSFER,1464008.18,C576017861,1464008.18,0.0,C2007796943,0.0,0.0,1,0,Layering
97,TRANSFER,4454632.3,C310812803,4454632.3,0.0,C1185406486,0.0,0.0,1,0,Layering
330,PAYMENT,43634.58,C1555497249,448.0,0.0,M475248731,0.0,0.0,0,0,Dormant Activity
380,PAYMENT,17700.94,C1617328053,0.0,0.0,M721530823,0.0,0.0,0,0,Dormant Activity
330,PAYMENT,12853.11,C476052200,0.0,0.0,M1119411918,0.0,0.0,0,0,Dormant Activity
160,CASH_OUT,208807.55,C1373037557,0.0,0.0,C1428831661,662433.63,871241.18,0,0,Dormant Activity
340,CASH_OUT,26478.48,C2100222508,26478.48,0.0,C2123765878,403400.86,429879.34,1,0,Dormant Activity
670,CASH_OUT,140813.93,C561315893,152511.0,11697.07,C997601365,227745.71,368559.64,0,0,Dormant Activity
611,TRANSFER,1418168.85,C1778688025,1418168.85,0.0,C343288009,0.0,0.0,1,0,Layering
350,PAYMENT,866.16,C1094738650,0.0,0.0,M1953110468,0.0,0.0,0,0,Dormant Activity
180,CASH_IN,409183.45,C1623864297,6441.0,415624.45,C571163924,0.0,0.0,0,0,Dormant Activity
730,CASH_OUT,10000000.0,C1868631555,10000000.0,0.0,C1100933050,0.0,10000000.0,1,0,Dormant Activity
600,TRANSFER,612229.86,C191516415,612229.86,0.0,C278468625,0.0,0.0,1,0,Dormant Activity
669,TRANSFER,5388834.64,C2045535389,5388834.64,0.0,C1440223571,0.0,0.0,1,0,Layering
82,TRANSFER,5338583.38,C194251863,5338583.38,0.0,C280536388,0.0,0.0,1,0,Layering
330,CASH_OUT,287217.98,C2074340993,5040.0,0.0,C1969315754,100145.01,387363.0,0,0,Dormant Activity
210,CASH_OUT,1663895.14,C278631744,1663895.14,0.0,C542333894,0.0,1663895.14,1,0,Dormant Activity
90,TRANSFER,7696836.35,C1641731466,7696836.35,0.0,C290559240,0.0,0.0,1,0,Layering
350,CASH_IN,57762.33,C312871744,1759654.6,1817416.92,C1824834108,8685684.56,8627922.23,0,0,Dormant Activity
487,TRANSFER,1035401.2,C863742411,1035401.2,0.0,C1644420879,0.0,0.0,1,0,Layering
340,CASH_OUT,596127.11,C1219026147,596127.11,0.0,C153716790,0.0,596127.11,1,0,Dormant Activity
59,TRANSFER,2050727.81,C721700955,2050727.81,0.0,C1996747267,0.0,0.0,1,0,Layering
346,TRANSFER,1504870.33,C371044558,1504870.33,0.0,C47031596,0.0,0.0,1,0,Layering
730,CASH_OUT,185488.23,C1153115525,185488.23,0.0,C1531209289,0.0,185488.23,1,0,Dormant Activity
523,TRANSFER,7603589.38,C1672263305,7603589.38,0.0,C1495920841,0.0,0.0,1,0,Layering
698,TRANSFER,2184556.65,C1385022604,2184556.65,0.0,C1641999884,0.0,0.0,1,0,Layering
600,TRANSFER,2095699.93,C276670943,2095699.93,0.0,C653396783,0.0,0.0,1,0,Layering
430,CASH_OUT,326394.8,C860160503,326394.8,0.0,C1834699516,16973.41,343368.22,1,0,Dormant Activity
302,TRANSFER,1011249.64,C1106915307,1011249.64,0.0,C2043222623,0.0,0.0,1,0,Layering
698,TRANSFER,1242226.78,C2110278215,1242226.78,0.0,C749611151,0.0,0.0,1,0,Layering
230,CASH_IN,43792.16,C354551542,202318.0,246110.16,C1158496438,3709262.69,3655956.37,0,0,Dormant Activity
460,CASH_OUT,1424002.7,C9486206,1424002.7,0.0,C2094181723,11407.5,1435410.19,1,0,Dormant Activity
95,TRANSFER,3492056.91,C1323299934,3492056.91,0.0,C105333987,0.0,0.0,1,0,Layering
9,TRANSFER,2539898.07,C394488466,2539898.07,0.0,C575638324,0.0,261290.69,1,0,Layering
330,CASH_OUT,140819.16,C264558679,0.0,0.0,C691337210,180821.02,321640.18,0,0,Dormant Activity
269,TRANSFER,1314897.11,C353673917,1314897.11,0.0,C1556017214,0.0,0.0,1,0,Layering
460,CASH_OUT,76548.48,C2032238862,76548.48,0.0,C881850638,2635449.31,2711997.79,1,0,Dormant Activity
212,TRANSFER,1947807.58,C1501311535,1947807.58,0.0,C37561886,0.0,0.0,1,0,Layering
212,TRANSFER,5131896.17,C226207762,5131896.17,0.0,C290920701,0.0,0.0,1,0,Layering
625,TRANSFER,2654302.46,C286057800,2654302.46,0.0,C1593401972,0.0,0.0,1,0,Layering
554,TRANSFER,10000000.0,C1110953726,13576297.1,3576297.1,C531811781,0.0,0.0,1,0,Layering
254,TRANSFER,1342819.26,C693114824,150559.0,0.0,C1079154311,508683.92,1851503.18,0,0,Layering
140,PAYMENT,13198.54,C1846976416,23060.0,9861.46,M1891588284,0.0,0.0,0,0,Dormant Activity
400,CASH_OUT,59881.62,C1576511361,511678.0,451796.38,C797211008,263887.86,323769.47,0,0,Dormant Activity
10,CASH_OUT,355011.49,C1719573681,50578.0,0.0,C754379113,1669.0,356680.49,0,0,Dormant Activity
212,TRANSFER,10000000.0,C217654973,24953893.08,14953893.08,C167868594,0.0,0.0,1,0,Layering
36,TRANSFER,1684039.12,C397247453,1684039.12,0.0,C227472046,0.0,0.0,1,0,Layering
446,TRANSFER,2720647.79,C1998926306,2720647.79,0.0,C619524298,0.0,0.0,1,0,Layering
360,TRANSFER,3110785.86,C1725684016,0.0,0.0,C919567212,13609334.74,16720120.6,0,0,Layering
60,TRANSFER,742973.53,C153820103,742973.53,0.0,C1530694083,0.0,0.0,1,0,Dormant Activity
402,TRANSFER,1301410.68,C939933921,1301410.68,0.0,C1813636275,0.0,0.0,1,0,Layering
257,TRANSFER,6262505.91,C1632129790,6262505.91,0.0,C1449704632,0.0,0.0,1,0,Layering
180,TRANSFER,216783.64,C557442957,41083.0,0.0,C611665601,434397.11,651180.75,0,0,Dormant Activity
472,TRANSFER,2739869.62,C957619820,2739869.62,0.0,C1424435329,0.0,0.0,1,0,Layering
20,TRANSFER,255393.4,C1730925836,0.0,0.0,C1534847298,1251966.98,1507360.38,0,0,Dormant Activity
160,PAYMENT,26968.37,C1787656348,830966.4,803998.03,M2131198872,0.0,0.0,0,0,Dormant Activity
330,CASH_OUT,326164.33,C1432186161,0.0,0.0,C1075681903,2605115.43,2931279.76,0,0,Dormant Activity
648,TRANSFER,1005346.72,C278258075,1005346.72,0.0,C28830193,0.0,0.0,1,0,Layering
130,TRANSFER,1494432.21,C2072241236,1494432.21,0.0,C165716979,0.0,0.0,1,0,Layering
40,CASH_OUT,31930.24,C1222717182,31930.24,0.0,C515442419,113287.58,145217.82,1,0,Dormant Activity
51,TRANSFER,1170282.92,C1948396559,1170282.92,0.0,C538567441,0.0,0.0,1,0,Layering
610,TRANSFER,298754.96,C2016166822,298754.96,0.0,C1961561601,0.0,0.0,1,0,Dormant Activity
250,TRANSFER,10000000.0,C124022062,11343002.08,1343002.08,C2049633025,0.0,0.0,1,0,Layering
336,TRANSFER,5903457.39,C139878018,5903457.39,0.0,C1395018529,0.0,0.0,1,0,Layering
317,TRANSFER,1160652.82,C257814888,1160652.82,0.0,C706563298,0.0,0.0,1,0,Layering
710,CASH_OUT,33613.11,C1874513050,33613.11,0.0,C205426879,0.0,33613.11,1,0,Dormant Activity
230,TRANSFER,3774746.08,C721399587,3774746.08,0.0,C811425759,0.0,0.0,1,0,Layering
415,TRANSFER,1675153.28,C871029924,1675153.28,0.0,C1466367171,0.0,0.0,1,0,Layering
296,TRANSFER,10000000.0,C1734365365,15591414.49,5591414.49,C1564795146,0.0,0.0,1,0,Layering
155,TRANSFER,2723017.17,C1732090063,2723017.17,0.0,C688711189,0.0,0.0,1,0,Layering
70,TRANSFER,1036789.41,C282915164,1036789.41,0.0,C672400159,0.0,0.0,1,0,Layering
670,TRANSFER,2113271.99,C843436467,2113271.99,0.0,C645604137,0.0,0.0,1,0,Layering
465,TRANSFER,4690769.98,C43271707,4690769.98,0.0,C2144586539,0.0,0.0,1,0,Layering
190,PAYMENT,15256.84,C913328605,504107.0,488850.16,M1626389997,0.0,0.0,0,0,Dormant Activity
562,TRANSFER,2305939.38,C599162880,2305939.38,0.0,C445922632,0.0,0.0,1,0,Layering
250,CASH_IN,92827.56,C1597012585,1318343.6,1411171.16,C915259545,213354.38,120526.82,0,0,Dormant Activity
550,CASH_OUT,85303.24,C2043137760,85303.24,0.0,C1330770993,0.0,85303.24,1,0,Dormant Activity
361,TRANSFER,3421212.04,C398903352,3421212.04,0.0,C2067388128,0.0,0.0,1,0,Layering
100,CASH_OUT,28871.9,C475065631,28871.9,0.0,C1078858029,500205.51,529077.41,1,0,Dormant Activity
704,TRANSFER,1722892.9,C538400340,1722892.9,0.0,C1674262851,0.0,0.0,1,0,Layering
350,CASH_OUT,207517.2,C396374568,207517.2,0.0,C2089777468,0.0,207517.2,1,0,Dormant Activity
174,TRANSFER,1244224.16,C381361852,1244224.16,0.0,C1125303193,0.0,0.0,1,0,Layering
424,TRANSFER,1058602.68,C1952841743,1058602.68,0.0,C1842449646,0.0,0.0,1,0,Layering
619,TRANSFER,1289142.33,C235649723,1289142.33,0.0,C935439037,0.0,0.0,1,0,Layering
590,CASH_IN,47095.44,C1218969054,2121473.26,2168568.71,C1956578375,71385.47,24290.03,0,0,Dormant Activity
356,TRANSFER,1247651.32,C787116682,14677.0,0.0,C1042083897,2193634.55,3441285.87,0,0,Layering
238,TRANSFER,10000000.0,C1028530067,15274773.52,5274773.52,C1390461904,0.0,0.0,1,0,Layering
540,PAYMENT,697.12,C280251012,27062.0,26364.88,M778773777,0.0,0.0,0,0,Dormant Activity
379,TRANSFER,8317724.27,C2084166173,8317724.27,0.0,C1399946131,0.0,0.0,1,0,Layering
