step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,aml_flag
377,1,95598.68,12927,0.0,0.0,11540,177805.93,273404.6,0,0,Clean
211,3,6159.5,9979,11802.0,5642.5,14873,0.0,0.0,0,0,Clean
621,4,6961359.11,4388,6961359.11,0.0,6470,0.0,0.0,1,0,Layering
386,1,1975271.77,3353,1975271.77,0.0,6590,442672.29,2417944.06,1,0,Clean
373,0,149136.36,2481,25119284.99,25268421.35,2343,3931052.59,4012827.55,0,0,Clean
234,1,80336.26,10973,80336.26,0.0,4268,7378477.13,7458813.39,1,0,Clean
306,0,451726.55,13283,5300.0,457026.55,11115,119482.06,0.0,0,0,Clean
26,1,1646181.09,11762,1646181.09,0.0,7372,220025.2,1866206.29,1,0,Clean
163,4,1153200.73,10052,1153200.73,0.0,8145,0.0,0.0,1,0,Layering
129,0,293525.71,9102,37216.02,330741.73,111,1049985.56,756459.85,0,0,Clean
302,3,19043.02,12781,70067.0,51023.98,13783,0.0,0.0,0,0,Clean
137,1,461817.73,14511,0.0,0.0,4508,1030166.28,1491984.02,0,0,Clean
95,1,8775594.43,2736,8775594.43,0.0,12781,0.0,8775594.43,1,0,Clean
450,1,146061.11,8335,146061.11,0.0,12920,37501.29,183562.4,1,0,Dormant Activity
133,1,228507.39,14571,663.0,0.0,11248,2986541.7,3476310.89,0,0,Clean
304,0,143293.19,11906,22660551.28,22803844.47,2954,447329.66,304036.48,0,0,Clean
13,0,171620.33,11153,9711310.74,9882931.07,5501,1070391.36,1312315.85,0,0,Clean
352,1,119501.03,13448,566.0,0.0,7059,0.0,119501.03,0,0,Clean
397,3,978.12,9899,0.0,0.0,13800,0.0,0.0,0,0,Clean
519,1,1049424.26,7161,1049424.26,0.0,11380,0.0,1049424.26,1,0,Clean
525,0,238942.83,11867,90397.78,329340.6,2362,20791586.03,20552643.2,0,0,Clean
353,1,138122.03,6834,0.0,0.0,8832,190970.64,329092.67,0,0,Clean
681,1,8104557.88,11392,8104557.88,0.0,2973,0.0,8104557.88,1,0,Clean
160,1,1697093.54,13528,1697093.54,0.0,4112,248234.32,1945327.86,1,0,Dormant Activity
303,1,49037.11,14267,0.0,0.0,274,418986.62,468023.73,0,0,Clean
477,4,815297.9,7691,815297.9,0.0,11714,0.0,0.0,1,0,Clean
380,1,161665.31,6856,0.0,0.0,9344,486893.05,648558.36,0,0,Dormant Activity
495,3,11775.68,117,28806.09,17030.41,14669,0.0,0.0,0,0,Clean
187,1,146441.86,11959,34016.0,0.0,7049,25173.06,171614.92,0,0,Clean
41,1,82806.2,2825,82806.2,0.0,3321,0.0,0.0,1,0,Clean
586,4,353874.22,5964,353874.22,353874.22,5336,0.0,0.0,1,1,Clean
727,4,276298.49,9031,276298.49,0.0,11527,0.0,0.0,1,0,Clean
376,1,248123.95,7618,248123.95,0.0,7835,614200.3,862324.25,1,0,Clean
208,3,7879.52,3027,0.0,0.0,14305,0.0,0.0,0,0,Clean
570,1,9274.56,5353,9274.56,0.0,7300,0.0,9274.56,1,0,Dormant Activity
230,4,114765.51,11225,105.0,0.0,9773,719594.94,834360.46,0,0,Dormant Activity
56,4,42789.93,10964,42789.93,0.0,12135,0.0,0.0,1,0,Clean
514,1,713404.6,4446,713404.6,0.0,12502,0.0,713404.6,1,0,Clean
400,1,5096946.74,11541,5096946.74,0.0,9336,10804.71,5107751.46,1,0,Dormant Activity
204,0,52615.36,8038,2023271.49,2075886.85,6815,853764.9,801149.54,0,0,Clean
9,3,2268.12,12379,0.0,0.0,14072,0.0,0.0,0,0,Clean
157,1,939518.05,9559,939518.05,0.0,8780,0.0,939518.05,1,0,Clean
149,4,5477272.72,544,5477272.72,0.0,10239,0.0,0.0,1,0,Layering
526,4,199940.02,8498,199940.02,0.0,10672,0.0,0.0,1,0,Clean
42,1,36359.57,2237,36359.57,0.0,8834,20206.65,56566.22,1,0,Clean
119,3,9296.32,9890,72499.0,63202.68,16169,0.0,0.0,0,0,Clean
309,0,76294.63,11276,69899.0,146193.63,13019,0.0,0.0,0,0,Clean
127,1,1848199.45,12985,1848199.45,0.0,5470,1668360.97,3516560.42,1,0,Clean
328,1,14386.9,13568,0.0,0.0,10983,376090.23,390477.13,0,0,Clean
203,1,161682.94,15432,35313.0,0.0,7223,118129.46,441788.4,0,0,Clean
35,1,113945.3,10283,0.0,0.0,3822,2257712.56,2371657.87,0,0,Clean
449,1,1965786.11,6276,1965786.11,0.0,12767,2223.45,1968009.57,1,0,Clean
133,0,43782.33,3255,2888.0,46670.33,12100,104955.29,61172.96,0,0,Clean
370,3,4469.48,381,0.0,0.0,13727,0.0,0.0,0,0,Dormant Activity
205,1,216179.15,4135,216179.15,0.0,5433,280881.31,497060.46,1,0,Clean
324,3,50887.51,4522,31125.0,0.0,15128,0.0,0.0,0,0,Clean
487,1,1035401.2,5999,1035401.2,0.0,8962,4906677.4,5942078.6,1,0,Clean
535,1,606501.57,7921,606501.57,0.0,4438,123759.67,730261.24,1,0,Clean
80,1,173782.59,9346,173782.59,0.0,4355,3272453.63,3446236.22,1,0,Dormant Activity
138,0,41226.68,13151,4194732.02,4235958.7,472,1177080.5,1066337.5,0,0,Clean
703,1,6498297.7,11009,6498297.7,0.0,5989,103810.91,6602108.61,1,0,Clean
20,3,4466.85,13123,1722.1,0.0,15614,0.0,0.0,0,0,Dormant Activity
38,1,2395.29,12292,2395.29,0.0,883,276538.59,470937.03,1,0,Clean
232,3,5636.29,16224,79463.0,73826.71,15924,0.0,0.0,0,0,Clean
595,1,44036.51,1698,12487.0,0.0,4380,0.0,44036.51,0,0,Clean
305,3,33434.48,492,50101.0,16666.52,15513,0.0,0.0,0,0,Clean
481,4,548677.33,13918,548677.33,0.0,9474,0.0,0.0,1,0,Clean
40,1,7887.75,11555,7887.75,0.0,12072,0.0,7887.75,1,0,Dormant Activity
232,3,27713.3,9424,0.0,0.0,16085,0.0,0.0,0,0,Clean
336,4,170038.31,12240,170038.31,0.0,13375,0.0,0.0,1,0,Clean
177,3,7787.77,10189,0.0,0.0,13734,0.0,0.0,0,0,Clean
64,4,104957.85,7336,104957.85,0.0,7306,0.0,0.0,1,0,Clean
162,1,167505.88,5713,223120.8,55614.92,5821,308309.19,475815.07,0,0,Clean
238,1,5274773.52,618,5274773.52,0.0,8038,346223.18,5620996.7,1,0,Clean
741,4,10000000.0,14541,45674547.89,35674547.89,9925,0.0,0.0,1,0,Layering
493,1,1214511.61,8382,1214511.61,0.0,10492,0.0,1214511.61,1,0,Clean
355,1,3592596.97,5617,3592596.97,0.0,10022,1512703.69,5105300.66,1,0,Clean
45,2,6944.17,14656,79477.0,72532.83,5110,1813745.17,1820689.34,0,0,Clean
160,1,309614.18,14468,0.0,0.0,9372,1073524.82,1383138.99,0,0,Dormant Activity
403,4,265836.1,5942,265836.1,0.0,5262,0.0,0.0,1,0,Clean
118,4,1812161.42,6263,1812161.42,0.0,9979,0.0,0.0,1,0,Layering
405,3,19390.36,5093,0.0,0.0,16198,0.0,0.0,0,0,Clean
132,0,53816.28,3921,8837773.85,8891590.13,8147,434789.88,380973.6,0,0,Clean
257,3,13227.09,6546,441537.18,428310.09,14306,0.0,0.0,0,0,Clean
397,1,11147.27,6187,0.0,0.0,1515,135167.82,146315.09,0,0,Clean
736,4,10000000.0,11499,11314660.84,1314660.84,8262,0.0,0.0,1,0,Layering
497,1,1177100.83,13008,1177100.83,0.0,7230,0.0,1177100.83,1,0,Clean
592,2,5593.85,3212,14697.0,9103.15,2,682356.11,687949.96,0,0,Clean
183,3,10826.21,4174,0.0,0.0,13718,0.0,0.0,0,0,Clean
305,4,1901476.77,9535,493408.0,0.0,13167,1574271.84,3475748.61,0,0,Layering
228,1,48757.41,4249,0.0,0.0,12680,137734.32,186491.73,0,0,Clean
406,3,15878.53,14868,0.0,0.0,15737,0.0,0.0,0,0,Clean
193,4,103368.58,6717,103368.58,0.0,1208,0.0,0.0,1,0,Clean
324,3,25891.42,14550,68763.0,42871.58,14045,0.0,0.0,0,0,Clean
402,1,221414.5,657,102708.0,0.0,280,1189592.68,1411007.18,0,0,Clean
530,4,19576.96,6931,19576.96,0.0,9904,0.0,0.0,1,0,Dormant Activity
373,1,331721.53,2718,41803.0,0.0,11030,0.0,331721.53,0,0,Clean
123,4,6351930.74,10302,6351930.74,0.0,2694,0.0,0.0,1,0,Layering
36,3,59951.0,6864,456186.63,396235.63,14864,0.0,0.0,0,0,Clean
664,1,84771.55,12496,84771.55,0.0,6751,1016318.82,1101090.37,1,0,Clean
282,0,153975.31,6124,22516.0,176491.31,9328,902746.45,748771.14,0,0,Clean
703,4,337287.72,188,337287.72,0.0,9464,0.0,0.0,1,0,Clean
94,3,17130.55,5426,0.0,0.0,14895,0.0,0.0,0,0,Clean
185,1,830495.23,2351,830495.23,0.0,2110,4314942.61,5145437.83,1,0,Clean
137,1,173404.28,14897,16728.0,0.0,11029,1366828.92,1540233.19,0,0,Clean
331,1,309879.17,14441,0.0,0.0,7444,332658.75,642537.92,0,0,Clean
350,4,2728625.68,9281,2728625.68,0.0,12161,0.0,0.0,1,0,Layering
176,1,665489.33,65,665489.33,0.0,2164,1184319.45,1849808.78,1,0,Clean
262,1,2642116.95,13265,2642116.95,0.0,13044,0.0,2642116.95,1,0,Clean
477,1,815297.9,12543,815297.9,0.0,6351,363475.49,1178773.39,1,0,Clean
277,3,6215.39,3673,8207.57,1992.18,14156,0.0,0.0,0,0,Clean
232,3,4553.12,9612,0.0,0.0,15911,0.0,0.0,0,0,Clean
352,0,7991.09,8188,6588548.56,6596539.65,9169,1825499.46,1817508.37,0,0,Clean
304,3,24469.32,12062,10477.29,0.0,15846,0.0,0.0,0,0,Clean
255,3,11487.79,2672,3394.0,0.0,16161,0.0,0.0,0,0,Clean
217,4,108783.2,14970,108783.2,0.0,1996,0.0,0.0,1,0,Clean
525,3,3229.67,13718,0.0,0.0,15991,0.0,0.0,0,0,Clean
234,0,371198.86,2716,12525600.71,12896799.58,5178,558521.49,187322.62,0,0,Clean
331,0,39605.5,15613,523207.41,562812.91,9470,3184034.28,3144428.78,0,0,Clean
331,1,346556.09,10068,36831.55,0.0,9347,14612773.57,15333550.93,0,0,Clean
728,4,287040.14,13079,287040.14,0.0,11257,0.0,0.0,1,0,Clean
523,1,25819.42,3243,25819.42,0.0,7040,0.0,25819.42,1,0,Clean
46,3,490.47,12975,16167.0,15676.53,16017,0.0,0.0,0,0,Clean
130,4,1112045.93,2197,0.0,0.0,12893,1416061.98,2528107.9,0,0,Layering
9,3,5748.52,12475,39440.0,33691.48,13600,0.0,0.0,0,0,Clean
389,4,1159831.33,3165,1159831.33,0.0,11781,0.0,0.0,1,0,Layering
740,1,1755647.81,6310,1755647.81,0.0,8034,2930014.23,4685662.04,1,0,Dormant Activity
399,1,142733.03,6417,52074.0,0.0,7917,1003491.3,1146224.33,0,0,Clean
639,1,45890.12,16116,45890.12,0.0,9624,3851863.42,3897753.54,1,0,Clean
163,1,37108.79,14591,0.0,0.0,6234,291560.35,328669.14,0,0,Clean
636,4,146095.73,1962,146095.73,0.0,1418,0.0,0.0,1,0,Clean
460,1,414095.91,13024,414095.91,0.0,9528,0.0,414095.91,1,0,Dormant Activity
12,1,2066467.64,13757,2066467.64,0.0,7157,194510.24,3098566.67,1,0,Clean
381,3,20550.68,9435,0.0,0.0,14731,0.0,0.0,0,0,Clean
379,1,274751.1,14880,55268.44,0.0,4937,0.0,274751.1,0,0,Clean
66,1,126715.84,15852,126715.84,0.0,2098,273157.93,399873.77,1,0,Clean
265,0,127419.67,2591,5351237.73,5478657.4,5879,322662.48,195242.81,0,0,Clean
37,4,503793.25,3458,503793.25,0.0,1183,0.0,95709.62,1,0,Clean
253,3,3613.85,15002,0.0,0.0,13991,0.0,0.0,0,0,Clean
600,4,983417.49,14155,983417.49,0.0,898,0.0,0.0,1,0,Dormant Activity
568,4,2747.85,6333,2747.85,0.0,6080,0.0,0.0,1,0,Clean
253,3,747.17,3518,108798.0,108050.83,13744,0.0,0.0,0,0,Clean
357,1,40913.38,15816,0.0,0.0,8071,13002277.17,13043190.56,0,0,Clean
284,4,172590.28,2463,0.0,0.0,7293,707107.04,879697.32,0,0,Clean
106,1,1409248.64,1511,1409248.64,0.0,6526,914125.46,2323374.1,1,0,Clean
43,0,315607.41,6328,70138.0,385745.41,11728,0.0,0.0,0,0,Clean
186,1,117639.37,1965,0.0,0.0,1583,2616241.45,2733880.81,0,0,Clean
328,3,45943.35,5296,530.0,0.0,15465,0.0,0.0,0,0,Clean
185,3,31972.14,1806,11961.0,0.0,15571,0.0,0.0,0,0,Clean
11,3,5566.86,9588,89599.0,84032.14,14213,0.0,0.0,0,0,Clean
637,4,447474.67,9250,447474.67,0.0,10090,0.0,0.0,1,0,Clean
277,4,342988.79,4531,342988.79,0.0,10056,0.0,0.0,1,0,Clean
170,4,871893.15,3381,871893.15,0.0,6955,0.0,0.0,1,0,Dormant Activity
639,1,349627.64,11688,349627.64,0.0,412,0.0,349627.64,1,0,Clean
270,4,79712.37,5635,79712.37,0.0,11440,0.0,0.0,1,0,Dormant Activity
603,4,158879.1,1981,158879.1,0.0,2434,0.0,0.0,1,0,Clean
306,3,3721.97,14967,24347.0,20625.03,14668,0.0,0.0,0,0,Clean
232,3,34195.01,1390,0.0,0.0,14809,0.0,0.0,0,0,Clean
228,3,33437.89,12924,0.0,0.0,14368,0.0,0.0,0,0,Clean
495,1,1301090.39,676,1301090.39,0.0,11227,3049015.55,4350105.94,1,0,Clean
717,4,116798.38,8405,116798.38,0.0,1948,0.0,0.0,1,0,Clean
36,3,31.8,1313,0.0,0.0,14116,0.0,0.0,0,0,Clean
347,0,266999.97,1638,7411271.89,7678271.86,4123,386812.88,119812.91,0,0,Clean
511,4,1367070.94,12315,1367070.94,0.0,3638,0.0,0.0,1,0,Layering
335,1,723915.85,12869,723915.85,0.0,4216,156579.28,880495.13,1,0,Clean
534,1,771024.82,6313,771024.82,0.0,12846,121864.03,892888.86,1,0,Clean
158,1,83435.82,7302,0.0,0.0,12164,240392.81,323828.63,0,0,Clean
19,1,1802.24,4298,159.0,0.0,4823,0.0,98059.67,0,0,Clean
329,3,25056.14,2925,0.0,0.0,13821,0.0,0.0,0,0,Clean
160,0,45103.65,10425,11220667.98,11265771.62,3264,64694.79,19591.15,0,0,Dormant Activity
367,1,520500.14,15894,520500.14,0.0,9155,143040.03,663540.16,1,0,Clean
251,4,360170.84,2169,0.0,0.0,9457,2289047.29,2649218.13,0,0,Clean
204,3,5189.69,5160,9277.0,4087.31,15499,0.0,0.0,0,0,Clean
297,4,31479113.67,2605,0.0,0.0,9622,44341934.85,75821048.52,0,0,Layering
138,3,3063.79,5944,47420.0,44356.21,15856,0.0,0.0,0,0,Clean
311,4,98050.29,7326,98050.29,0.0,4091,0.0,0.0,1,0,Clean
259,3,11764.88,8797,51898.0,40133.12,14311,0.0,0.0,0,0,Clean
251,3,6546.93,1623,30194.0,23647.07,16128,0.0,0.0,0,0,Clean
131,1,106336.06,12515,0.0,0.0,9614,2054083.54,2160419.6,0,0,Clean
33,1,199147.19,4358,0.0,0.0,6698,583195.96,782343.15,0,0,Clean
695,1,665676.43,13942,665676.43,0.0,4205,0.0,665676.43,1,0,Clean
208,4,1128579.71,8340,1128579.71,0.0,11533,0.0,0.0,1,0,Layering
302,1,135354.03,6827,213171.0,77816.97,12088,165246.82,300600.86,0,0,Clean
139,0,72620.82,11132,123.0,72743.82,8812,909927.09,837306.27,0,0,Clean
554,1,9421856.87,13423,9421856.87,0.0,11522,0.0,9421856.87,1,0,Clean
178,4,925579.57,11681,925579.57,0.0,9933,0.0,0.0,1,0,Clean
487,1,321307.31,10394,321307.31,0.0,7420,716857.2,1038164.5,1,0,Clean
645,1,21990.52,737,21990.52,0.0,9483,0.0,21990.52,1,0,Clean
13,1,95082.23,12713,13407.0,0.0,1865,340150.85,250910.76,0,0,Clean
497,1,224570.45,3434,224570.45,0.0,1341,7449938.25,7674508.7,1,0,Clean
323,3,29213.29,2696,12956.0,0.0,14564,0.0,0.0,0,0,Clean
17,3,23228.29,8262,8307.0,0.0,15256,0.0,0.0,0,0,Clean
405,1,973805.75,4578,973805.75,0.0,2788,0.0,973805.75,1,0,Clean
452,1,624015.52,12439,624015.52,0.0,11023,0.0,624015.52,1,0,Clean
142,0,20028.39,6766,1181404.7,1201433.09,9601,681435.51,661407.12,0,0,Clean
304,0,317467.41,8171,1105166.4,1422633.8,6793,805694.57,488227.17,0,0,Clean
724,1,309488.9,9169,309488.9,0.0,11977,924407.13,1233896.04,1,0,Clean
323,4,334790.89,9765,334790.89,0.0,504,0.0,0.0,1,0,Clean
522,3,26840.78,350,66855.0,40014.22,14196,0.0,0.0,0,0,Clean
572,1,210952.24,3815,210952.24,0.0,9762,21234.55,232186.8,1,0,Clean
378,3,28694.63,5558,0.0,0.0,15893,0.0,0.0,0,0,Clean
212,3,10270.17,8294,431457.15,421186.98,15565,0.0,0.0,0,0,Clean
400,4,1604990.9,10940,0.0,0.0,4541,3017624.0,4622614.9,0,0,Layering
306,1,10000000.0,5029,10000000.0,0.0,2500,295862.46,10295862.46,1,0,Clean
11,0,370750.43,298,259.0,371009.43,5013,21220.0,0.0,0,0,Clean
5,1,10119.47,9726,10119.47,0.0,12972,0.0,10119.47,1,0,Clean
2,1,1096187.24,14465,1096187.24,0.0,11028,0.0,1096187.24,1,0,Clean
134,3,5470.63,5989,124091.12,118620.48,13732,0.0,0.0,0,0,Clean
164,1,177680.54,14213,177680.54,0.0,1676,158560.03,336240.57,1,0,Clean
345,4,456994.97,9981,0.0,0.0,564,545060.31,1002055.28,0,0,Clean
212,1,10000000.0,366,10000000.0,0.0,5438,766422.52,10656162.27,1,0,Clean
259,0,25986.68,11036,754.0,26740.68,5805,166531.84,140545.16,0,0,Clean
637,1,48605.54,8457,48605.54,0.0,3907,1263443.51,1312049.05,1,0,Clean
210,0,111584.6,5971,3465722.02,3577306.62,8424,2584843.56,2473258.96,0,0,Dormant Activity
460,1,58058.98,13267,58058.98,0.0,4848,822974.58,881033.56,1,0,Dormant Activity
366,1,5807351.83,2212,5807351.83,0.0,8313,34380.89,5841732.72,1,0,Clean
370,3,3178.33,14828,0.0,0.0,16073,0.0,0.0,0,0,Dormant Activity
671,1,3544.76,5242,3544.76,0.0,12582,1149120.99,1152665.75,1,0,Clean
351,3,20155.01,8764,7179.0,0.0,14084,0.0,0.0,0,0,Clean
277,3,16559.9,15645,571239.0,554679.1,13992,0.0,0.0,0,0,Clean
140,0,83208.74,10128,4800673.73,4883882.47,10627,1355697.41,1272488.67,0,0,Dormant Activity
722,1,444766.43,7297,444766.43,0.0,12973,0.0,444766.43,1,0,Clean
291,4,87660.69,6807,87660.69,0.0,12977,0.0,0.0,1,0,Clean
390,4,208868.36,8924,208868.36,0.0,10536,0.0,0.0,1,0,Dormant Activity
355,3,8157.74,7803,825.0,0.0,13845,0.0,0.0,0,0,Clean
38,1,407005.78,8221,0.0,0.0,442,0.0,407005.78,1,0,Clean
688,1,214226.92,15818,77630.0,0.0,4731,1513622.95,1727849.87,0,0,Clean
234,3,17421.25,5723,55207.72,37786.47,14929,0.0,0.0,0,0,Clean
181,1,73854.56,8445,5130.0,0.0,11852,50814.99,124669.56,0,0,Clean
122,4,91637.51,13218,91637.51,0.0,1330,0.0,0.0,1,0,Clean
563,1,400309.33,1821,11305.0,0.0,2215,29117.98,429427.31,0,0,Clean
397,0,302517.69,10855,3485911.6,3788429.29,6305,3716782.35,3414264.65,0,0,Clean
234,1,434009.17,9290,0.0,0.0,5029,1683405.19,2117414.36,0,0,Clean
142,0,94483.99,3875,2809088.92,2903572.91,3607,970584.58,876100.59,0,0,Clean
38,4,448004.86,9372,448004.86,0.0,10248,0.0,0.0,1,0,Clean
701,1,1947831.96,15957,1947831.96,0.0,1352,0.0,1947831.96,1,0,Clean
554,4,10000000.0,11015,33576297.1,23576297.1,12183,0.0,0.0,1,0,Layering
208,4,4815187.09,9007,4815187.09,0.0,7590,0.0,0.0,1,0,Layering
303,4,1133316.49,10253,0.0,0.0,2068,1747207.16,2880523.65,0,0,Layering
180,1,170022.92,13133,20479.0,0.0,2441,34588.58,204611.49,0,0,Dormant Activity
48,1,561374.78,11771,561374.78,0.0,13179,5726683.53,6288058.31,1,0,Clean
380,4,259820.39,5308,259820.39,0.0,1578,0.0,0.0,1,0,Dormant Activity
59,4,3904257.51,5649,3904257.51,0.0,3471,0.0,0.0,1,0,Layering
250,3,32562.57,3403,100578.0,68015.43,15120,0.0,0.0,0,0,Dormant Activity
339,4,6515.64,471,6515.64,0.0,7886,0.0,0.0,1,0,Clean
283,3,422.98,4645,65296.8,64873.82,14638,0.0,0.0,0,0,Clean
64,1,1814483.97,6038,1814483.97,0.0,6321,0.0,1814483.97,1,0,Clean
319,1,4895343.33,8705,4895343.33,0.0,4912,286035.4,5181378.73,1,0,Clean
502,4,73051.02,12588,73051.02,0.0,3047,0.0,0.0,1,0,Clean
66,4,3444943.59,7841,3444943.59,0.0,10179,0.0,0.0,1,0,Layering
461,4,227955.85,10713,227955.85,0.0,6819,0.0,0.0,1,0,Clean
481,1,130668.56,6295,130668.56,0.0,6894,2403740.71,2534409.27,1,0,Clean
278,1,36802.96,10844,0.0,0.0,12416,882574.24,919377.19,0,0,Clean
381,4,182148.02,14477,7068.0,0.0,1863,5426199.6,5608347.62,0,0,Clean
275,1,173482.42,8400,31451.0,0.0,696,31572.69,205055.11,0,0,Clean
376,0,5610.49,13257,513.0,6123.49,11169,0.0,0.0,0,0,Clean
19,3,7673.18,11595,0.0,0.0,16210,0.0,0.0,0,0,Clean
235,0,136755.39,11536,14533220.44,14669975.83,133,1036699.64,899944.25,0,0,Clean
45,1,4919642.57,13845,4919642.57,0.0,3554,1414095.92,6333738.49,1,0,Clean
244,1,2424380.16,11966,2424380.16,0.0,10530,509474.11,2933854.27,1,0,Clean
42,1,168496.75,5846,6090.0,0.0,8905,470861.32,639358.08,0,0,Clean
590,4,498183.25,9789,498183.25,0.0,12527,0.0,0.0,1,0,Dormant Activity
146,4,322329.78,4551,322329.78,0.0,4227,0.0,0.0,1,0,Clean
109,4,126375.17,15039,126375.17,0.0,2855,0.0,0.0,1,0,Clean
561,1,285294.11,2116,285294.11,0.0,3735,181588.17,466882.27,1,0,Clean
402,1,328619.37,14486,154473.0,0.0,9438,1690316.17,2018935.54,0,0,Clean
51,1,202887.77,596,202887.77,0.0,8348,0.0,202887.77,1,0,Clean
719,1,67299.57,5489,67299.57,0.0,3784,303173.2,370472.77,1,0,Clean
212,1,5131896.17,9683,5131896.17,0.0,82,302942.16,5434838.33,1,0,Clean
197,1,1961426.59,6067,1961426.59,0.0,2688,1329.34,1962755.93,1,0,Clean
226,3,6543.26,2457,191910.0,185366.74,14117,0.0,0.0,0,0,Clean
665,1,2799902.39,14534,2799902.39,0.0,13186,1895743.5,4695645.89,1,0,Clean
396,1,215941.66,1572,8182.0,0.0,1073,1912729.24,2128670.9,0,0,Clean
107,4,37133.63,11422,37133.63,0.0,4490,0.0,0.0,1,0,Clean
181,0,238453.09,15596,4022912.78,4261365.87,12149,3319125.16,3080672.07,0,0,Clean
395,1,443453.43,12912,82305.0,0.0,8240,2078716.35,2667394.21,0,0,Clean
525,3,35278.79,6051,51976.0,16697.21,16106,0.0,0.0,0,0,Clean
734,4,10000000.0,7754,11810044.85,1810044.85,7824,0.0,0.0,1,0,Layering
491,1,1122827.94,2399,1122827.94,0.0,12605,257056.52,1379884.46,1,0,Clean
399,1,48968.86,14588,603.0,0.0,3128,1694453.93,1743422.79,0,0,Clean
182,1,173767.77,7141,0.0,0.0,5406,5746343.72,5920111.48,0,0,Clean
17,0,71255.4,1810,705179.0,776434.4,7926,1734603.86,1663348.46,0,0,Clean
581,4,801763.51,650,801763.51,0.0,2264,0.0,0.0,1,0,Clean
138,3,3356.01,9421,216883.04,213527.04,15982,0.0,0.0,0,0,Clean
717,4,2624422.62,13360,2624422.62,0.0,903,0.0,0.0,1,0,Layering
594,1,41193.63,12737,20093.0,0.0,3405,96017.94,137211.57,0,0,Clean
133,4,1625161.14,7874,835303.0,0.0,5379,799023.75,2424184.9,0,0,Layering
654,4,114627.08,2430,114627.08,0.0,10347,0.0,0.0,1,0,Clean
130,3,50647.07,1487,12869.0,0.0,13786,0.0,0.0,0,0,Dormant Activity
137,1,124721.53,12176,258760.0,134038.47,6138,1574077.37,1698798.9,0,0,Clean
411,4,1464008.18,12886,1464008.18,0.0,7005,0.0,0.0,1,0,Layering
208,0,346000.37,10593,12134824.19,12480824.55,2058,5009319.23,4663318.87,0,0,Clean
315,1,76640.82,12052,76640.82,0.0,11805,0.0,76640.82,1,0,Clean
371,3,30630.21,3329,114239.53,83609.33,14325,0.0,0.0,0,0,Clean
377,0,202189.18,15680,3644267.39,3846456.57,927,4197692.26,3995503.08,0,0,Clean
97,4,4454632.3,10615,4454632.3,0.0,1300,0.0,0.0,1,0,Layering
330,3,43634.58,4831,448.0,0.0,15502,0.0,0.0,0,0,Dormant Activity
202,3,12819.63,6877,0.0,0.0,13805,0.0,0.0,0,0,Clean
213,3,1550.48,15241,29257.0,27706.52,14221,0.0,0.0,0,0,Clean
380,3,17700.94,5368,0.0,0.0,15858,0.0,0.0,0,0,Dormant Activity
43,1,15023.92,16042,42167.0,27143.08,4776,152261.32,167285.24,0,0,Clean
181,1,274180.83,1188,411024.4,136843.57,10604,281457.86,555638.68,0,0,Clean
8,1,434544.54,11185,3620.0,0.0,8678,2756.43,1022379.45,0,0,Clean
330,3,12853.11,12033,0.0,0.0,13674,0.0,0.0,0,0,Dormant Activity
259,0,34287.99,4752,300947.68,335235.67,2102,226663.21,192375.21,0,0,Clean
113,1,1636403.22,15046,1636403.22,0.0,7958,1116093.45,2752496.67,1,0,Clean
160,1,208807.55,3197,0.0,0.0,2932,662433.63,871241.18,0,0,Dormant Activity
551,4,813992.49,11909,813992.49,0.0,12317,0.0,0.0,1,0,Clean
337,1,623152.72,8908,623152.72,0.0,4900,847223.26,1470375.97,1,0,Clean
321,0,348155.93,7157,462752.99,810908.91,11446,7850156.52,7502000.59,0,0,Clean
296,1,40593.23,7923,40593.23,0.0,5313,173347.8,213941.02,1,0,Clean
165,4,798007.45,5821,798007.45,0.0,1519,0.0,0.0,1,0,Clean
54,1,1350574.58,11512,1350574.58,0.0,12855,2925591.98,4276166.57,1,0,Clean
305,1,258953.67,4861,3617.29,0.0,5072,509480.49,768434.16,0,0,Clean
115,1,1001167.03,7855,1001167.03,0.0,12491,4960.52,1006127.56,1,0,Clean
209,3,9226.28,9438,0.0,0.0,14681,0.0,0.0,0,0,Clean
448,1,369505.41,7313,369505.41,0.0,10461,141459.77,510965.18,1,0,Clean
523,4,248799.49,10664,248799.49,0.0,1318,0.0,0.0,1,0,Clean
273,1,103078.52,6874,103078.52,0.0,12532,0.0,103078.52,1,0,Clean
331,0,58110.67,144,2862687.36,2920798.03,13165,990761.97,932651.3,0,0,Clean
340,1,26478.48,9476,26478.48,0.0,7817,403400.86,429879.34,1,0,Dormant Activity
131,1,2540410.33,2017,2540410.33,0.0,13393,0.0,2301330.2,1,0,Clean
444,4,178616.12,7310,178616.12,0.0,10872,0.0,0.0,1,0,Clean
670,1,140813.93,12774,152511.0,11697.07,13488,227745.71,368559.64,0,0,Dormant Activity
403,3,3638.64,1319,19331.0,15692.36,16155,0.0,0.0,0,0,Clean
155,1,100270.69,13175,14532.0,0.0,3649,1109103.15,1388955.66,0,0,Clean
323,1,255089.15,8053,0.0,0.0,2955,7322320.43,7577409.57,0,0,Clean
611,4,1418168.85,6765,1418168.85,0.0,8888,0.0,0.0,1,0,Layering
